Date,Open,High,Low,Close,Adj Close,Volume
2018-02-02,13387.000000,13507.000000,13385.000000,13386.000000,13386.000000,0
2018-02-05,13445.000000,13512.000000,13445.000000,13411.000000,13411.000000,0
2018-02-06,13565.000000,13614.000000,13520.000000,13564.000000,13564.000000,0
2018-02-07,13544.000000,13570.000000,13517.000000,13544.000000,13544.000000,0
2018-02-08,13641.000000,13682.000000,13566.000000,13641.000000,13641.000000,0
2018-02-09,13598.000000,13666.000000,13598.000000,13598.000000,13598.000000,0
2018-02-12,13611.000000,13648.000000,13593.000000,13610.000000,13610.000000,0
2018-02-13,13643.000000,13655.000000,13618.000000,13643.000000,13643.000000,0
2018-02-14,13632.000000,13679.500000,13598.000000,13640.000000,13640.000000,0
2018-02-15,13622.000000,13622.000000,13510.000000,13622.000000,13622.000000,0
2018-02-16,13552.000000,13557.000000,13489.000000,13552.000000,13552.000000,0
2018-02-19,13552.000000,13564.000000,13525.000000,13552.000000,13552.000000,0
2018-02-20,13554.000000,13632.000000,13535.000000,13554.000000,13554.000000,0
2018-02-21,13608.000000,13616.000000,13562.000000,13608.000000,13608.000000,0
2018-02-22,13620.000000,13705.000000,13608.000000,13612.000000,13612.000000,0
2018-02-23,13668.000000,13687.000000,13649.000000,13676.000000,13676.000000,0
2018-02-26,13686.000000,13704.000000,13642.000000,13652.000000,13652.000000,0
2018-02-27,13655.000000,13701.500000,13639.000000,13651.000000,13651.000000,0
2018-02-28,13681.000000,13766.000000,13675.000000,13694.000000,13694.000000,0
2018-03-01,13757.000000,13808.000000,13743.000000,13756.000000,13756.000000,0
2018-03-02,13782.000000,13787.000000,13723.000000,13741.000000,13741.000000,0
2018-03-05,13751.000000,13777.000000,13731.000000,13751.000000,13751.000000,0
2018-03-06,13736.000000,13783.000000,13696.000000,13737.000000,13737.000000,0
2018-03-07,13718.000000,13777.000000,13718.000000,13759.000000,13759.000000,0
2018-03-08,13742.000000,13822.000000,13740.000000,13745.000000,13745.000000,0
2018-03-09,13786.000000,13813.000000,13732.500000,13786.000000,13786.000000,0
2018-03-12,13772.000000,13776.000000,13741.000000,13772.000000,13772.000000,0
2018-03-13,13751.000000,13765.000000,13702.000000,13755.000000,13755.000000,0
2018-03-14,13732.000000,13759.000000,13717.500000,13740.000000,13740.000000,0
2018-03-15,13708.000000,13773.000000,13708.000000,13725.000000,13725.000000,0
2018-03-16,13759.000000,13770.000000,13734.000000,13758.000000,13758.000000,0
2018-03-19,13750.000000,13775.000000,13740.000000,13748.000000,13748.000000,0
2018-03-20,13779.000000,13779.000000,13732.000000,13771.000000,13771.000000,0
2018-03-21,13744.000000,13765.000000,13738.000000,13743.000000,13743.000000,0
2018-03-22,13728.000000,13783.000000,13673.000000,13705.000000,13705.000000,0
2018-03-23,13764.000000,13810.000000,13748.000000,13754.000000,13754.000000,0
2018-03-26,13758.000000,13800.000000,13708.000000,13762.000000,13762.000000,0
2018-03-27,13706.000000,13746.000000,13689.000000,13718.000000,13718.000000,0
2018-03-28,13727.000000,13761.000000,13712.000000,13740.000000,13740.000000,0
2018-03-29,13751.000000,13770.000000,13720.500000,13756.000000,13756.000000,0
2018-03-30,13770.000000,13770.000000,13715.000000,13757.000000,13757.000000,0
2018-04-02,13786.000000,13786.000000,13721.500000,13768.000000,13768.000000,0
2018-04-03,13753.000000,13774.000000,13727.000000,13748.000000,13748.000000,0
2018-04-04,13741.000000,13781.000000,13735.000000,13741.000000,13741.000000,0
2018-04-05,13755.000000,13792.500000,13750.000000,13751.000000,13751.000000,0
2018-04-06,13777.000000,13785.400391,13759.799805,13760.000000,13760.000000,0
2018-04-09,13763.000000,13787.000000,13749.000000,13763.000000,13763.000000,0
2018-04-10,13774.500000,13774.500000,13733.000000,13768.000000,13768.000000,0
2018-04-11,13742.099609,13766.500000,13736.000000,13742.099609,13742.099609,0
2018-04-12,13753.500000,13780.500000,13750.000000,13753.500000,13753.500000,0
2018-04-13,13766.000000,13776.500000,13739.000000,13767.000000,13767.000000,0
2018-04-16,13731.000000,13783.799805,13731.000000,13733.000000,13733.000000,0
2018-04-17,13770.000000,13778.900391,13756.000000,13766.000000,13766.000000,0
2018-04-18,13766.000000,13775.500000,13751.000000,13757.000000,13757.000000,0
2018-04-19,13760.000000,13838.000000,13747.000000,13769.000000,13769.000000,0
2018-04-20,13823.500000,13950.500000,13790.000000,13800.000000,13800.000000,0
2018-04-23,13902.000000,13986.000000,13885.799805,13899.000000,13899.000000,0
2018-04-24,13967.099609,13983.700195,13848.500000,13961.000000,13961.000000,0
2018-04-25,13865.000000,13947.599609,13856.000000,13872.000000,13872.000000,0
2018-04-26,13913.000000,13946.000000,13842.000000,13919.000000,13919.000000,0
2018-04-27,13940.000000,13940.000000,13838.000000,13879.000000,13879.000000,0
2018-04-30,13865.000000,13922.000000,13837.000000,13870.000000,13870.000000,0
2018-05-01,13915.500000,13989.000000,13901.000000,13901.000000,13901.000000,0
2018-05-02,13982.500000,13995.700195,13926.099609,13982.299805,13982.299805,0
2018-05-03,14002.500000,14061.000000,13896.500000,14002.299805,14002.299805,0
2018-05-04,13934.500000,13985.299805,13921.500000,13931.000000,13931.000000,0
2018-05-07,13933.000000,14046.900391,13933.000000,13933.000000,13933.000000,0
2018-05-08,14268.500000,14268.500000,13983.000000,14268.500000,14268.500000,0
2018-05-09,14067.099609,14124.900391,14016.799805,14264.099609,14264.099609,0
2018-05-10,14073.000000,14173.500000,13982.299805,14073.000000,14073.000000,0
2018-05-11,14110.000000,14110.000000,13899.500000,14073.000000,14073.000000,0
2018-05-14,13943.000000,14065.000000,13923.299805,13943.000000,13943.000000,0
2018-05-15,13988.000000,14130.299805,13963.000000,13963.000000,13963.000000,0
2018-05-16,14030.000000,14120.500000,14016.500000,14030.000000,14030.000000,0
2018-05-17,14149.200195,14149.200195,14013.299805,14149.200195,14149.200195,0
2018-05-18,14153.500000,14167.299805,14062.500000,14153.500000,14153.500000,0
2018-05-21,14167.000000,14218.799805,14143.000000,14163.000000,14163.000000,0
2018-05-22,14220.000000,14220.000000,14100.299805,14220.000000,14220.000000,0
2018-05-23,14200.799805,14213.400391,14093.299805,14200.799805,14200.799805,0
2018-05-24,14170.000000,14233.500000,14111.000000,14169.000000,14169.000000,0
2018-05-25,14118.000000,14165.900391,14026.299805,14124.000000,14124.000000,0
2018-05-28,14081.000000,14084.000000,13960.900391,14078.000000,14078.000000,0
2018-05-29,14001.000000,14070.299805,13969.799805,14010.000000,14010.000000,0
2018-05-30,14014.000000,14049.799805,13921.000000,14029.000000,14029.000000,0
2018-05-31,13977.000000,13984.000000,13853.000000,13977.000000,13977.000000,0
2018-06-01,13923.500000,13923.500000,13817.000000,13880.000000,13880.000000,0
2018-06-04,13946.000000,13946.000000,13849.000000,13938.000000,13938.000000,0
2018-06-05,13903.000000,13903.000000,13858.000000,13860.000000,13860.000000,0
2018-06-06,13880.000000,13886.299805,13827.000000,13870.000000,13870.000000,0
2018-06-07,13823.000000,13949.799805,13816.000000,13822.000000,13822.000000,0
2018-06-08,13933.000000,14050.500000,13872.000000,13863.000000,13863.000000,0
2018-06-11,13867.000000,13974.200195,13865.000000,13866.000000,13866.000000,0
2018-06-12,13984.900391,14062.900391,13923.000000,13923.000000,13923.000000,0
2018-06-13,13923.000000,14106.299805,13920.000000,13923.000000,13923.000000,0
2018-06-14,13923.000000,14053.500000,13917.500000,13923.000000,13923.000000,0
2018-06-15,14122.700195,14122.700195,13923.000000,14121.400391,14121.400391,0
2018-06-18,13923.000000,14114.400391,13923.000000,13923.000000,13923.000000,0
2018-06-19,13923.000000,14264.599609,13923.000000,13923.000000,13923.000000,0
2018-06-20,13923.000000,14251.799805,13923.000000,13923.000000,13923.000000,0
2018-06-21,13923.000000,14145.299805,13923.000000,13923.000000,13923.000000,0
2018-06-22,14071.000000,14168.799805,14047.299805,14088.000000,14088.000000,0
2018-06-25,14073.000000,14259.700195,14073.000000,14073.000000,14073.000000,0
2018-06-26,14148.000000,14224.299805,14127.299805,14148.000000,14148.000000,0
2018-06-27,14198.000000,14259.000000,14154.500000,14188.000000,14188.000000,0
2018-06-28,14242.299805,14396.000000,14217.299805,14235.000000,14235.000000,0
2018-06-29,14328.000000,14402.000000,14254.500000,14350.000000,14350.000000,0
2018-07-02,14319.000000,14415.599609,14282.000000,14317.000000,14317.000000,0
2018-07-03,14347.000000,14483.000000,14328.000000,14347.000000,14347.000000,0
2018-07-04,14347.000000,14374.400391,14298.599609,14353.000000,14353.000000,0
2018-07-05,14400.000000,14428.200195,14309.000000,14400.000000,14400.000000,0
2018-07-06,14458.099609,14458.099609,14330.000000,14378.799805,14378.799805,0
2018-07-09,14308.000000,14378.799805,14270.400391,14307.000000,14307.000000,0
2018-07-10,14327.000000,14376.000000,14301.000000,14311.000000,14311.000000,0
2018-07-11,14361.000000,14441.700195,14301.799805,14375.000000,14375.000000,0
2018-07-12,14378.000000,14438.000000,14327.299805,14378.000000,14378.000000,0
2018-07-13,14387.500000,14468.700195,14323.599609,14385.000000,14385.000000,0
2018-07-16,14373.000000,14455.299805,14356.500000,14373.000000,14373.000000,0
2018-07-17,14365.500000,14396.700195,14354.000000,14365.500000,14365.500000,0
2018-07-18,14377.000000,14429.299805,14376.000000,14377.000000,14377.000000,0
2018-07-19,14476.900391,14553.000000,14388.000000,14441.000000,14441.000000,0
2018-07-20,14468.000000,14549.000000,14438.799805,14468.000000,14468.000000,0
2018-07-23,14473.000000,14521.299805,14439.799805,14473.000000,14473.000000,0
2018-07-24,14569.200195,14569.200195,14460.700195,14567.500000,14567.500000,0
2018-07-25,14543.500000,14543.500000,14421.000000,14543.299805,14543.299805,0
2018-07-26,14465.000000,14474.500000,14396.799805,14465.000000,14465.000000,0
2018-07-27,14525.000000,14525.000000,14339.500000,14525.000000,14525.000000,0
2018-07-30,14411.000000,14444.000000,14377.500000,14411.000000,14411.000000,0
2018-07-31,14399.099609,14435.700195,14389.500000,14403.000000,14403.000000,0
2018-08-01,14409.200195,14450.400391,14392.500000,14409.200195,14409.200195,0
2018-08-02,14489.200195,14497.799805,14432.799805,14489.000000,14489.000000,0
2018-08-03,14521.700195,14527.599609,14439.000000,14521.000000,14521.000000,0
2018-08-06,14486.000000,14536.500000,14444.000000,14486.000000,14486.000000,0
2018-08-07,14545.000000,14545.000000,14412.000000,14543.299805,14543.299805,0
2018-08-08,14422.000000,14454.000000,14417.000000,14422.000000,14422.000000,0
2018-08-09,14402.400391,14438.799805,14374.000000,14398.000000,14398.000000,0
2018-08-10,14480.000000,14548.000000,14415.000000,14472.000000,14472.000000,0
2018-08-13,14472.000000,14689.700195,14468.000000,14473.000000,14473.000000,0
2018-08-14,14594.000000,14657.299805,14520.000000,14594.000000,14594.000000,0
2018-08-15,14665.000000,14692.500000,14572.500000,14642.000000,14642.000000,0
2018-08-16,14695.000000,14715.000000,14571.799805,14555.799805,14555.799805,0
2018-08-17,14598.599609,14645.000000,14568.500000,14598.599609,14598.599609,0
2018-08-20,14572.000000,14608.599609,14559.000000,14572.000000,14572.000000,0
2018-08-21,14585.000000,14601.500000,14557.000000,14562.000000,14562.000000,0
2018-08-22,14570.000000,14611.200195,14529.000000,14570.000000,14570.000000,0
2018-08-23,14645.500000,14647.000000,14570.000000,14572.000000,14572.000000,0
2018-08-24,14644.000000,14663.000000,14572.000000,14664.000000,14664.000000,0
2018-08-27,14570.000000,14693.799805,14534.000000,14559.000000,14559.000000,0
2018-08-28,14539.000000,14684.799805,14539.000000,14551.000000,14551.000000,0
2018-08-29,14681.000000,14703.000000,14616.000000,14653.000000,14653.000000,0
2018-08-30,14617.000000,14839.000000,14605.000000,14618.000000,14618.000000,0
2018-08-31,14751.000000,14882.299805,14700.000000,14751.000000,14751.000000,0
2018-09-03,14723.000000,14872.500000,14721.799805,14723.000000,14723.000000,0
2018-09-04,14841.000000,15031.200195,14819.000000,14832.000000,14832.000000,0
2018-09-05,14931.000000,15358.799805,14904.000000,14930.000000,14930.000000,0
2018-09-06,14979.900391,14998.299805,14814.200195,14979.900391,14979.900391,0
2018-09-07,14892.000000,14947.299805,14827.000000,14893.000000,14893.000000,0
2018-09-10,14813.000000,14950.299805,14808.200195,14813.000000,14813.000000,0
2018-09-11,14844.500000,14898.500000,14775.000000,14844.500000,14844.500000,0
2018-09-12,14863.000000,15120.900391,14730.500000,14837.000000,14837.000000,0
2018-09-13,14801.000000,14851.000000,14705.000000,14807.000000,14807.000000,0
2018-09-14,14740.000000,14841.000000,14738.000000,14740.000000,14740.000000,0
2018-09-17,14805.000000,14906.000000,14790.000000,14807.000000,14807.000000,0
2018-09-18,14907.099609,14933.200195,14814.000000,14907.099609,14907.099609,0
2018-09-19,14869.000000,14900.500000,14829.000000,14867.000000,14867.000000,0
2018-09-20,14890.000000,14890.000000,14791.000000,14880.000000,14880.000000,0
2018-09-21,14836.000000,14889.400391,14787.900391,14832.000000,14832.000000,0
2018-09-24,14812.000000,14907.500000,14812.000000,14812.000000,14812.000000,0
2018-09-25,14900.799805,15007.000000,14861.000000,14861.000000,14861.000000,0
2018-09-26,15021.500000,15021.500000,14896.500000,15021.500000,15021.500000,0
2018-09-27,14985.000000,14985.000000,14862.500000,14985.000000,14985.000000,0
2018-09-28,14918.799805,14937.500000,14845.500000,14918.799805,14918.799805,0
2018-10-01,14902.000000,14946.000000,14885.000000,14902.000000,14902.000000,0
2018-10-02,15055.799805,15255.000000,14943.000000,15053.299805,15053.299805,0
2018-10-03,15058.200195,15184.200195,15033.700195,15038.000000,15038.000000,0
2018-10-04,15139.200195,15380.000000,15068.000000,15139.200195,15139.200195,0
2018-10-05,15409.099609,15409.099609,15147.700195,15408.900391,15408.900391,0
2018-10-08,15173.000000,15309.299805,15138.799805,15173.000000,15173.000000,0
2018-10-09,15400.000000,15400.000000,15208.799805,15400.000000,15400.000000,0
2018-10-10,15223.000000,15240.700195,15169.400391,15223.000000,15223.000000,0
2018-10-11,15231.799805,15290.799805,15141.799805,15196.000000,15196.000000,0
2018-10-12,15228.000000,15320.000000,15158.099609,15299.200195,15299.200195,0
2018-10-15,15198.000000,15344.200195,15140.500000,15198.000000,15198.000000,0
2018-10-16,15193.700195,15258.000000,15127.599609,15193.799805,15193.799805,0
2018-10-17,15209.599609,15209.599609,15138.400391,15193.000000,15193.000000,0
2018-10-18,15263.500000,15263.500000,15153.299805,15264.299805,15264.299805,0
2018-10-19,15327.700195,15327.700195,15168.000000,15328.500000,15328.500000,0
2018-10-22,15181.000000,15226.000000,15159.299805,15181.000000,15181.000000,0
2018-10-23,15263.900391,15263.900391,15163.000000,15264.700195,15264.700195,0
2018-10-24,15165.500000,15247.500000,15165.500000,15183.000000,15183.000000,0
2018-10-25,15272.000000,15272.000000,15168.599609,15269.500000,15269.500000,0
2018-10-26,15259.799805,15271.799805,15181.000000,15257.299805,15257.299805,0
2018-10-29,15210.000000,15289.900391,15203.000000,15210.000000,15210.000000,0
2018-10-30,15300.299805,15300.299805,15179.500000,15297.799805,15297.799805,0
2018-10-31,15275.599609,15275.599609,15159.099609,15273.099609,15273.099609,0
2018-11-01,15196.000000,15208.400391,15060.200195,15196.000000,15196.000000,0
2018-11-02,15068.700195,15121.000000,14875.799805,15068.700195,15068.700195,0
2018-11-05,14946.000000,15023.099609,14922.299805,14946.000000,14946.000000,0
2018-11-06,14921.599609,14969.000000,14757.000000,14921.599609,14921.599609,0
2018-11-07,14830.000000,14830.000000,14514.200195,14830.000000,14830.000000,0
2018-11-08,14594.200195,14674.700195,14461.000000,14598.900391,14598.900391,0
2018-11-09,14719.200195,14755.000000,14601.000000,14720.000000,14720.000000,0
2018-11-12,14678.000000,14860.000000,14631.099609,14678.000000,14678.000000,0
2018-11-13,14808.000000,14924.500000,14777.299805,14808.000000,14808.000000,0
2018-11-14,14794.299805,14831.700195,14699.099609,14794.299805,14794.299805,0
2018-11-15,14815.799805,14815.799805,14579.099609,14813.299805,14813.299805,0
2018-11-16,14562.200195,14617.299805,14519.099609,14562.200195,14562.200195,0
2018-11-19,14605.000000,14639.200195,14521.599609,14605.000000,14605.000000,0
2018-11-20,14655.200195,14668.000000,14515.099609,14652.700195,14652.700195,0
2018-11-21,14663.500000,14663.500000,14557.299805,14664.299805,14664.299805,0
2018-11-22,14629.200195,14634.799805,14503.099609,14630.000000,14630.000000,0
2018-11-23,14600.000000,14600.000000,14504.400391,14600.000000,14600.000000,0
2018-11-26,14533.000000,14553.000000,14409.099609,14533.000000,14533.000000,0
2018-11-27,14524.099609,14543.700195,14464.099609,14526.900391,14526.900391,0
2018-11-28,14528.700195,14557.700195,14506.500000,14575.500000,14575.500000,0
2018-11-29,14459.799805,14521.000000,14309.500000,14459.799805,14459.799805,0
2018-11-30,14358.500000,14376.000000,14253.000000,14356.000000,14356.000000,0
2018-12-03,14296.000000,14322.299805,13971.700195,14296.000000,14296.000000,0
2018-12-04,14339.000000,14370.099609,14258.000000,14339.000000,14339.000000,0
2018-12-05,14451.099609,14451.099609,14358.000000,14448.599609,14448.599609,0
2018-12-06,14429.400391,14614.000000,14419.000000,14431.599609,14431.599609,0
2018-12-07,14526.000000,14572.000000,14437.500000,14528.000000,14528.000000,0
2018-12-10,14463.000000,14650.000000,14463.000000,14463.000000,14463.000000,0
2018-12-11,14592.299805,14678.599609,14546.799805,14548.000000,14548.000000,0
2018-12-12,14639.900391,14639.900391,14512.900391,14637.400391,14637.400391,0
2018-12-13,14580.000000,14591.000000,14456.500000,14579.799805,14579.799805,0
2018-12-14,14549.200195,14628.700195,14488.000000,14550.000000,14550.000000,0
2018-12-17,14578.000000,14626.599609,14538.000000,14578.000000,14578.000000,0
2018-12-18,14588.700195,14590.200195,14438.000000,14588.700195,14588.700195,0
2018-12-19,14418.099609,14466.000000,14343.000000,14490.000000,14490.000000,0
2018-12-20,14508.000000,14549.299805,14410.000000,14493.000000,14493.000000,0
2018-12-21,14529.000000,14627.799805,14448.000000,14534.799805,14534.799805,0
2018-12-24,14548.000000,14621.000000,14548.000000,14548.000000,14548.000000,0
2018-12-25,14548.000000,14607.500000,14548.000000,14548.000000,14548.000000,0
2018-12-26,14710.000000,14710.000000,14549.000000,14710.000000,14710.000000,0
2018-12-27,14609.400391,14652.000000,14530.000000,14609.400391,14609.400391,0
2018-12-28,14561.599609,14569.000000,14508.000000,14561.599609,14561.599609,0
2018-12-31,14553.000000,14553.000000,14322.000000,14553.000000,14553.000000,0
2019-01-01,14460.000000,14460.000000,14460.000000,14460.000000,14460.000000,0
2019-01-02,14460.000000,14513.000000,14373.000000,14460.000000,14460.000000,0
2019-01-03,14409.700195,14502.500000,14367.900391,14409.700195,14409.700195,0
2019-01-04,14375.400391,14403.000000,14211.000000,14375.400391,14375.400391,0
2019-01-07,14263.000000,14263.000000,14008.000000,14267.000000,14267.000000,0
2019-01-08,14094.000000,14164.000000,13988.000000,14083.000000,14083.000000,0
2019-01-09,14145.000000,14192.500000,14058.000000,14138.000000,14138.000000,0
2019-01-10,14130.000000,14130.000000,14008.000000,14130.000000,14130.000000,0
2019-01-11,14118.000000,14118.000000,13991.000000,14048.000000,14048.000000,0
2019-01-14,14038.000000,14176.000000,14018.000000,14038.000000,14038.000000,0
2019-01-15,14117.000000,14166.000000,14054.000000,14117.000000,14117.000000,0
2019-01-16,14139.000000,14185.000000,14104.000000,14111.000000,14111.000000,0
2019-01-17,14157.000000,14302.000000,14118.000000,14140.000000,14140.000000,0
2019-01-18,14195.500000,14236.500000,14159.000000,14173.000000,14173.000000,0
2019-01-21,14168.000000,14263.000000,14156.000000,14168.000000,14168.000000,0
2019-01-22,14307.000000,14307.000000,14178.000000,14307.000000,14307.000000,0
2019-01-23,14208.000000,14222.000000,14132.200195,14208.000000,14208.000000,0
2019-01-24,14130.900391,14181.400391,14106.500000,14130.900391,14130.900391,0
2019-01-25,14190.000000,14190.000000,14049.000000,14189.000000,14189.000000,0
2019-01-28,14078.000000,14122.500000,14018.000000,14078.000000,14078.000000,0
2019-01-29,14081.799805,14105.900391,14063.000000,14063.000000,14063.000000,0
2019-01-30,14073.000000,14147.200195,14073.000000,14074.000000,14074.000000,0
2019-01-31,14030.000000,14073.000000,13855.000000,14033.000000,14033.000000,0
2019-02-01,13931.599609,14007.000000,13931.200195,13966.000000,13966.000000,0
2019-02-04,13933.000000,14036.000000,13930.000000,13933.000000,13933.000000,0
2019-02-05,13957.500000,13976.000000,13934.900391,13957.500000,13957.500000,0
2019-02-06,13950.500000,13959.500000,13885.500000,13950.500000,13950.500000,0
2019-02-07,13934.500000,14005.700195,13915.000000,13915.000000,13915.000000,0
2019-02-08,14025.000000,14025.000000,13947.599609,13966.000000,13966.000000,0
2019-02-11,13958.000000,14105.200195,13958.000000,13958.000000,13958.000000,0
2019-02-12,14033.000000,14103.700195,13985.200195,14033.000000,14033.000000,0
2019-02-13,14012.700195,14102.700195,14006.000000,14012.700195,14012.700195,0
2019-02-14,14151.000000,14178.000000,14051.000000,14151.000000,14151.000000,0
2019-02-15,14155.000000,14244.000000,14083.000000,14083.000000,14083.000000,0
2019-02-18,14136.000000,14145.000000,14063.400391,14136.000000,14136.000000,0
2019-02-19,14193.000000,14193.000000,14055.700195,14192.500000,14192.500000,0
2019-02-20,14096.000000,14096.000000,14014.700195,14096.500000,14096.500000,0
2019-02-21,14068.000000,14093.700195,14024.700195,14033.000000,14033.000000,0
2019-02-22,14120.000000,14120.000000,14017.200195,14120.000000,14120.000000,0
2019-02-25,14051.000000,14051.000000,13965.000000,14051.000000,14051.000000,0
2019-02-26,14001.000000,14046.500000,13961.000000,14011.000000,14011.000000,0
2019-02-27,13963.000000,14060.500000,13959.000000,13960.000000,13960.000000,0
2019-02-28,14069.000000,14168.000000,14016.000000,14015.000000,14015.000000,0
2019-03-01,14195.500000,14195.500000,14093.500000,14194.000000,14194.000000,0
2019-03-04,14108.000000,14200.500000,14107.099609,14108.000000,14108.000000,0
2019-03-05,14205.000000,14205.000000,14108.000000,14205.000000,14205.000000,0
2019-03-06,14150.000000,14162.500000,14098.500000,14150.500000,14150.500000,0
2019-03-07,14216.000000,14249.500000,14157.500000,14214.500000,14214.500000,0
2019-03-08,14240.799805,14411.000000,14133.000000,14240.799805,14240.799805,0
2019-03-11,14303.000000,14338.000000,14268.000000,14303.000000,14303.000000,0
2019-03-12,14324.000000,14329.000000,14220.000000,14283.000000,14283.000000,0
2019-03-13,14286.000000,14287.500000,14227.500000,14258.000000,14258.000000,0
2019-03-14,14293.500000,14293.500000,14228.000000,14258.000000,14258.000000,0
2019-03-15,14333.000000,14333.000000,14232.000000,14287.000000,14287.000000,0
2019-03-18,14251.000000,14283.000000,14204.000000,14251.000000,14251.000000,0
2019-03-19,14246.000000,14252.000000,14163.000000,14251.000000,14251.000000,0
2019-03-20,14224.000000,14233.299805,14159.000000,14223.000000,14223.000000,0
2019-03-21,14115.500000,14159.000000,14055.000000,14055.000000,14055.000000,0
2019-03-22,14152.500000,14279.000000,14120.000000,14133.000000,14133.000000,0
2019-03-25,14158.000000,14260.000000,14158.000000,14158.000000,14158.000000,0
2019-03-26,14173.000000,14245.000000,14155.000000,14173.000000,14173.000000,0
2019-03-27,14210.000000,14280.000000,14163.000000,14163.000000,14163.000000,0
2019-03-28,14346.000000,14346.000000,14190.000000,14346.000000,14346.000000,0
2019-03-29,14235.000000,14325.500000,14210.000000,14235.000000,14235.000000,0
2019-04-01,14233.000000,14270.500000,14188.000000,14233.000000,14233.000000,0
2019-04-02,14257.000000,14257.000000,14201.000000,14240.000000,14240.000000,0
2019-04-03,14213.000000,14235.000000,14166.500000,14213.000000,14213.000000,0
2019-04-04,14210.000000,14253.099609,14142.000000,14210.000000,14210.000000,0
2019-04-05,14211.000000,14211.000000,14120.000000,14151.000000,14151.000000,0
2019-04-08,14111.000000,14188.000000,14111.000000,14112.000000,14112.000000,0
2019-04-09,14220.000000,14220.000000,14125.000000,14191.000000,14191.000000,0
2019-04-10,14126.000000,14174.299805,14126.000000,14136.000000,14136.000000,0
2019-04-11,14223.000000,14223.000000,14130.000000,14177.000000,14177.000000,0
2019-04-12,14257.000000,14257.000000,14090.000000,14138.000000,14138.000000,0
2019-04-15,14086.000000,14102.799805,14056.000000,14086.000000,14086.000000,0
2019-04-16,14157.000000,14157.000000,14049.000000,14155.500000,14155.500000,0
2019-04-17,14157.000000,14157.000000,13972.000000,14079.000000,14079.000000,0
2019-04-18,14045.000000,14078.000000,13979.500000,14078.000000,14078.000000,0
2019-04-19,14104.000000,14104.000000,13997.500000,14036.000000,14036.000000,0
2019-04-22,14036.000000,14123.900391,14036.000000,14036.000000,14036.000000,0
2019-04-23,14061.500000,14117.500000,14055.400391,14061.500000,14061.500000,0
2019-04-24,14052.000000,14139.900391,14052.000000,14061.000000,14061.000000,0
2019-04-25,14266.000000,14266.000000,14128.700195,14154.000000,14154.000000,0
2019-04-26,14305.000000,14305.000000,14152.000000,14306.500000,14306.500000,0
2019-04-29,14163.000000,14213.000000,14142.000000,14165.000000,14165.000000,0
2019-04-30,14295.000000,14295.000000,14193.000000,14191.000000,14191.000000,0
2019-05-01,14286.000000,14291.000000,14178.500000,14243.000000,14243.000000,0
2019-05-02,14245.000000,14269.299805,14214.500000,14244.299805,14244.299805,0
2019-05-03,14337.000000,14337.000000,14242.000000,14244.000000,14244.000000,0
2019-05-06,14204.000000,14346.900391,14204.000000,14230.000000,14230.000000,0
2019-05-07,14386.000000,14386.000000,14263.000000,14286.000000,14286.000000,0
2019-05-08,14450.000000,14450.000000,14281.000000,14346.299805,14346.299805,0
2019-05-09,14444.000000,14444.000000,14301.000000,14288.000000,14288.000000,0
2019-05-10,14495.000000,14495.000000,14317.700195,14343.000000,14343.000000,0
2019-05-13,14318.000000,14511.000000,14318.000000,14318.000000,14318.000000,0
2019-05-14,14655.000000,14655.000000,14380.000000,14497.400391,14497.400391,0
2019-05-15,14544.000000,14544.000000,14417.000000,14423.000000,14423.000000,0
2019-05-16,14540.000000,14540.000000,14417.500000,14540.000000,14540.000000,0
2019-05-17,14571.000000,14571.000000,14311.000000,14569.500000,14569.500000,0
2019-05-20,14443.000000,14492.299805,14410.000000,14443.000000,14443.000000,0
2019-05-21,14477.099609,14500.099609,14442.000000,14448.000000,14448.000000,0
2019-05-22,null,null,null,null,null,null
2019-05-23,14616.500000,14616.500000,14443.500000,14518.000000,14518.000000,0
2019-05-24,14556.000000,14556.000000,14329.500000,14453.000000,14453.000000,0
2019-05-27,14386.000000,14402.299805,14333.099609,14386.000000,14386.000000,0
2019-05-28,14445.000000,14445.000000,14356.000000,14445.000000,14445.000000,0
2019-05-29,14469.500000,14469.500000,14310.500000,14468.000000,14468.000000,0
2019-05-30,14397.000000,14414.500000,14359.000000,14393.000000,14393.000000,0
2019-05-31,14399.000000,14406.000000,14254.500000,14401.000000,14401.000000,0
2019-06-03,14268.000000,14269.500000,14174.299805,14268.000000,14268.000000,0
2019-06-04,14237.000000,14254.500000,14161.299805,14237.000000,14237.000000,0
2019-06-05,14260.000000,14268.000000,14147.000000,14260.000000,14260.000000,0
2019-06-06,14280.000000,14280.000000,14180.000000,14280.000000,14280.000000,0
2019-06-07,14256.000000,14268.000000,14183.000000,14256.000000,14256.000000,0
2019-06-10,14268.000000,14270.000000,14206.000000,14268.000000,14268.000000,0
2019-06-11,14276.000000,14310.000000,14179.000000,14276.000000,14276.000000,0
2019-06-12,14225.000000,14255.000000,14203.000000,14294.500000,14294.500000,0
2019-06-13,14262.000000,14316.000000,14228.000000,14262.000000,14262.000000,0
2019-06-14,14293.000000,14342.500000,14273.000000,14273.000000,14273.000000,0
2019-06-17,14318.000000,14353.000000,14311.799805,14318.000000,14318.000000,0
2019-06-18,14415.000000,14415.000000,14222.000000,14413.500000,14413.500000,0
